import_time,gray_time,blur_time,sobel_time,filters_time,export_time,
0.005199,0.000344,0.000706,0.000000,0.001079,0.004694,
0.019189,0.008198,0.048247,0.000000,0.056493,0.160468,
0.074205,0.014298,0.092755,0.000000,0.107111,0.674224,
0.042701,0.007881,0.067833,0.000000,0.075767,0.488656,
0.016274,0.007077,0.059933,0.000000,0.067059,0.332559,
0.029160,0.013978,0.104627,0.000000,0.118660,0.523739,
0.000854,0.001945,0.003617,0.000000,0.005605,0.011455,
0.020069,0.019871,0.033330,0.000000,0.053251,0.271528,
0.006275,0.004142,0.035759,0.000000,0.039943,0.141236,
0.388246,0.063833,3.195264,0.000000,3.259135,13.242867,
0.404567,0.064461,3.252510,0.000000,3.317023,12.742549,
0.001475,0.015164,0.008220,0.000000,0.023801,0.015530,
0.002334,0.000394,0.017911,0.000000,0.018345,0.063533,
0.114848,0.021397,0.337651,0.000000,0.359098,2.337538,
0.214373,0.033972,1.144833,0.000000,1.178857,4.560788,
0.001052,0.005807,0.003103,0.000000,0.009171,0.005082,
0.006485,0.015875,0.041325,0.000000,0.057249,0.161416,
0.066469,0.015330,0.085243,0.000000,0.100628,0.676304,
0.026644,0.003141,0.072184,0.000001,0.075369,0.479274,
0.019471,0.007564,0.055234,0.000000,0.062849,0.322848,
0.027173,0.013035,0.116725,0.000000,0.129812,0.526087,
0.000739,0.004704,0.001067,0.000000,0.005807,0.013788,
0.020287,0.004960,0.034230,0.000000,0.039238,0.268101,
0.006312,0.014980,0.041156,0.000000,0.056183,0.140902,
0.388166,0.064278,3.433877,0.000000,3.498472,13.194273,
0.409572,0.063063,3.168858,0.000000,3.232223,12.822777,
0.001295,0.018525,0.000636,0.000000,0.019202,0.016125,
0.003206,0.001841,0.016350,0.000000,0.018238,0.064336,
0.112189,0.013894,0.324528,0.000000,0.338474,2.299091,
0.221312,0.031699,0.801136,0.000000,0.832889,4.568374,
0.001242,0.024623,0.031842,0.000000,0.056513,0.013223,
0.006812,0.005006,0.054838,0.000000,0.059893,0.167740,
0.063817,0.011471,0.111743,0.000000,0.123268,0.702402,
0.026541,0.003077,0.072415,0.000000,0.075540,0.524229,
0.022226,0.000987,0.048264,0.000000,0.049292,0.319196,
0.025322,0.002181,0.095260,0.000000,0.097484,0.522716,
0.000633,0.000151,0.001002,0.000000,0.001181,0.011305,
0.018695,0.001292,0.023367,0.000001,0.024699,0.268376,
0.005500,0.009272,0.029140,0.000000,0.038456,0.138713,
0.015671,0.000964,0.048741,0.000000,0.049745,0.450217,
0.025279,0.002235,0.097487,0.000000,0.099762,0.780616,
0.000742,0.000297,0.001007,0.000000,0.001332,0.019822,
0.017816,0.001500,0.022921,0.000000,0.024459,0.368104,
0.004743,0.000406,0.028381,0.000000,0.028838,0.211535,
0.393306,0.063869,3.507128,0.000000,3.571043,20.016399,
0.422140,0.073085,3.311225,0.000000,3.384363,19.371390,
0.001295,0.000239,0.000369,0.000000,0.000634,0.012506,
0.002679,0.001024,0.009202,0.000000,0.010265,0.076458,
0.103331,0.009057,0.341750,0.000000,0.350854,3.338933,
0.205763,0.023722,0.566143,0.000000,0.589908,7.040591,
0.001118,0.000183,0.000949,0.000000,0.001159,0.005940,
0.006847,0.001023,0.031219,0.000000,0.032280,0.234689,
0.064853,0.003826,0.071763,0.000000,0.075631,0.846876,
0.026079,0.002784,0.054860,0.000000,0.057687,0.733240,
0.017158,0.001303,0.050813,0.010101,0.062277,0.218291,
0.027176,0.008074,0.097309,0.011926,0.117376,0.144052,
0.000866,0.004371,0.001032,0.000313,0.005746,0.001345,
0.019379,0.004155,0.029249,0.008171,0.041636,0.091557,
0.005562,0.000675,0.032054,0.006562,0.039349,0.026017,
0.391497,0.067103,3.333597,0.278584,3.679347,0.907806,
0.417989,0.063957,3.388667,0.271659,3.724351,2.057709,
0.001345,0.234762,0.000604,0.000379,0.235781,0.005009,
0.002409,0.001535,0.023477,0.001411,0.026472,0.006497,
0.111358,0.012563,0.409138,0.045811,0.467582,0.927311,
0.210126,0.028373,0.528126,0.088197,0.644773,2.215398,
0.001063,0.024184,0.073091,0.036872,0.134211,0.001996,
0.007118,0.024735,0.179058,0.007245,0.211104,0.012043,
0.063655,0.010824,0.103901,0.025111,0.139900,0.456317,
0.026421,0.008120,0.078118,0.020758,0.107072,0.458634,
0.017343,0.000805,0.000000,0.000000,0.000831,0.340312,
0.028076,0.003395,0.000000,0.000000,0.003425,0.183766,
0.000795,0.000027,0.000000,0.000001,0.000050,0.003806,
0.020304,0.001121,0.000000,0.000000,0.001147,0.129413,
0.005895,0.000486,0.000000,0.000000,0.000517,0.131515,
0.390242,0.061919,0.000000,0.000000,0.061950,13.439923,
0.387338,0.061897,0.000000,0.000000,0.061928,13.126534,
0.001358,0.000087,0.000000,0.000000,0.000108,0.009915,
0.003210,0.000102,0.000000,0.000000,0.000120,0.010985,
0.109143,0.008924,0.000000,0.000000,0.008951,1.590151,
0.209340,0.023410,0.000000,0.000000,0.023436,2.907235,
0.001052,0.000034,0.000000,0.000000,0.000051,0.003845,
0.006724,0.000263,0.000000,0.000000,0.000283,0.134906,
0.063027,0.003740,0.000000,0.000000,0.003768,0.690754,
0.026300,0.001828,0.000000,0.000000,0.001854,0.515468,
0.019033,0.000831,0.000000,0.000000,0.000858,0.335451,
0.026910,0.001979,0.000001,0.000000,0.002007,0.182683,
0.000823,0.000026,0.000000,0.000000,0.000044,0.003878,
0.019616,0.001189,0.000000,0.000000,0.001215,0.127625,
0.005233,0.000640,0.000000,0.000000,0.000661,0.130364,
0.017631,0.002123,0.000000,0.000000,0.002147,0.465039,
0.025893,0.002029,0.000000,0.000000,0.002056,0.237488,
0.000792,0.000062,0.000000,0.000000,0.000082,0.004422,
0.019715,0.001136,0.000000,0.000000,0.001164,0.166558,
0.005764,0.001094,0.000000,0.000000,0.001117,0.183551,
0.017111,0.002147,0.000000,0.000000,0.002173,0.457375,
0.032693,0.002002,0.000000,0.000000,0.002030,0.255382,
0.000638,0.000068,0.000000,0.000000,0.000088,0.004263,
0.022087,0.002636,0.000000,0.000000,0.002665,0.174574,
0.005729,0.001147,0.000000,0.000000,0.001312,0.197806,
0.417080,0.108245,0.000001,0.000000,0.108291,17.125797,
0.384386,0.093675,0.000000,0.000000,0.093699,16.601649,
0.001439,0.000090,0.000000,0.000000,0.000111,0.012627,
0.003279,0.000410,0.000000,0.000000,0.000433,0.005797,
0.108088,0.008871,0.000000,0.000000,0.008897,2.036389,
0.211034,0.024475,0.000000,0.000000,0.024508,3.936059,
0.001050,0.000104,0.000000,0.000000,0.000123,0.004308,
0.007376,0.001154,0.000000,0.000000,0.001171,0.186526,
0.063857,0.003719,0.000000,0.000000,0.003750,0.852848,
0.028149,0.001879,0.000000,0.000000,0.001905,0.708161,
0.018553,0.002117,0.000000,0.000000,0.002137,0.451045,
0.026959,0.001974,0.000000,0.000000,0.002000,0.236981,
0.000759,0.000069,0.000000,0.000000,0.000088,0.003897,
0.019311,0.001109,0.000000,0.000000,0.001132,0.159455,
0.005829,0.001152,0.000000,0.000000,0.001178,0.182948,
0.017107,0.003538,0.000000,0.175083,0.178675,0.454106,
0.025720,0.002017,0.000000,0.099214,0.101275,0.858367,
0.000664,0.000071,0.000000,0.004529,0.004620,0.016469,
0.019444,0.001070,0.000000,0.066733,0.069049,0.442788,
0.005679,0.001136,0.000000,0.116439,0.117613,0.245290,
0.423687,0.094048,0.000000,11.510633,11.604720,20.156719,
0.385214,0.094158,0.000000,11.761662,11.855880,19.657714,
0.001323,0.000088,0.000000,0.000382,0.000491,0.012510,
0.002444,0.000404,0.000000,0.044726,0.045165,0.076640,
0.109473,0.009386,0.000000,0.440978,0.450401,3.381931,
0.224102,0.250045,0.000000,0.707351,0.957444,6.800765,
0.001075,0.000116,0.000000,0.002960,0.003104,0.006805,
0.007465,0.001158,0.000000,0.118779,0.119995,0.234452,
0.065559,0.003703,0.000000,0.077640,0.081389,0.887696,
0.026346,0.001830,0.000000,0.075272,0.077144,0.738701,
0.017070,0.002254,0.000000,0.002272,0.447834,
0.026764,0.002043,0.000000,0.002063,0.237311,
0.001668,0.000069,0.000000,0.000084,0.004379,
0.019850,0.001236,0.000000,0.001254,0.161050,
0.005736,0.001145,0.000000,0.001164,0.182252,
0.430700,0.105786,0.000000,0.105825,17.583605,
0.394334,0.096279,0.000000,0.096302,16.912169,
0.001288,0.000088,0.000000,0.000101,0.012499,
0.002450,0.000393,0.000000,0.000408,0.005710,
0.108094,0.008940,0.000000,0.008957,1.953715,
0.208763,0.024501,0.000000,0.024524,3.901314,
0.001030,0.000111,0.000000,0.000127,0.004502,
0.007348,0.001189,0.000000,0.001207,0.183583,
0.062975,0.003671,0.000000,0.003692,0.848356,
0.026398,0.001846,0.000000,0.001865,0.706984,
0.017441,0.002489,0.175813,0.000000,0.178346,0.334793,
0.026855,0.001994,0.096821,0.000000,0.098858,0.544845,
0.000758,0.000073,0.004064,0.000000,0.004161,0.011068,
0.019230,0.001051,0.023713,0.000000,0.024802,0.283168,
0.009641,0.001592,0.109106,0.000000,0.110747,0.144855,
0.388818,0.095333,11.478142,0.000000,11.573519,13.548095,
0.384089,0.093839,11.352104,0.000000,11.445981,13.109285,
0.001288,0.000092,0.000378,0.000000,0.000492,0.009360,
0.003491,0.000407,0.039494,0.000000,0.039947,0.058064,
0.107396,0.008806,0.398698,0.000000,0.407544,2.383501,
