filename,n_subimgs,width,height,import_time,filters_time,export_time,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.334732,2.466993,2.267240,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.001250,0.005806,0.001920,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.011154,0.122580,0.015082,
images/original/TimelyHugeGnu.gif,19.000000,640.000000,360.000000,0.090260,0.386247,0.413404,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.027673,0.191822,0.679499,
images/original/051009.vince.gif,1.000000,1484.000000,913.000000,0.026437,0.214134,0.273524,
images/original/1.gif,10.000000,500.000000,500.000000,0.028685,0.272031,0.141582,
images/original/200_s.gif,1.000000,200.000000,200.000000,0.000789,0.006048,0.001506,
images/original/9815573.gif,10.000000,500.000000,281.000000,0.025494,0.095029,0.071281,
images/original/australian-flag-large.gif,1.000000,1200.000000,600.000000,0.007674,0.148624,0.032444,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.741948,12.262279,0.866650,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.761153,12.571621,1.838059,
images/original/fire.gif,33.000000,30.000000,60.000000,0.001306,0.008789,0.002751,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.003528,0.040808,0.004296,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.183811,0.491344,0.918986,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.390456,2.475596,2.542058,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.001069,0.005681,0.001875,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.008741,0.117097,0.010635,
images/original/TimelyHugeGnu.gif,19.000000,640.000000,360.000000,0.090334,0.392348,0.684842,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.035059,0.198865,0.449260,
images/original/051009.vince.gif,1.000000,1484.000000,913.000000,0.030661,0.158911,0.214230,
images/original/1.gif,10.000000,500.000000,500.000000,0.027975,0.262247,0.138981,
images/original/200_s.gif,1.000000,200.000000,200.000000,0.000727,0.005795,0.001596,
images/original/9815573.gif,10.000000,500.000000,281.000000,0.025832,0.091803,0.125282,
images/original/australian-flag-large.gif,1.000000,1200.000000,600.000000,0.008712,0.114112,0.020167,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.823247,12.276608,0.875480,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.836185,12.288266,1.899150,
images/original/fire.gif,33.000000,30.000000,60.000000,0.001529,0.008356,0.002632,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.003519,0.046343,0.004986,
