import_time,gray_time,blur_time,sobel_time,filters_time,export_time,
0.017896,0.000879,0.051024,0.007022,0.058934,0.206817,
0.037614,0.002139,0.107117,0.009858,0.119124,0.140603,
0.000924,0.000031,0.001898,0.000317,0.002250,0.001692,
0.020822,0.001112,0.025595,0.005057,0.031772,0.077110,
0.011831,0.000571,0.035770,0.003434,0.039784,0.019931,
0.616520,0.062713,3.336455,0.417723,3.816905,0.849608,
0.594858,0.061765,3.338041,0.419230,3.819048,2.356966,
0.001276,0.000097,0.000503,0.000375,0.000978,0.002746,
0.004185,0.000178,0.012421,0.001239,0.013854,0.003989,
0.117173,0.008777,0.344081,0.049249,0.402116,0.936441,
0.234107,0.023106,0.587189,0.110358,0.720663,2.206656,
0.000915,0.000025,0.000808,0.000321,0.001157,0.001680,
0.009338,0.000279,0.033051,0.003922,0.037260,0.010230,
0.068411,0.003716,0.083129,0.016522,0.103377,0.409389,
0.025015,0.001863,0.061706,0.008892,0.072472,0.446535,
0.016579,0.000899,0.051299,0.006732,0.058939,0.206541,
0.035929,0.002028,0.108300,0.009951,0.120290,0.140670,
0.000953,0.000027,0.001860,0.000278,0.002169,0.001453,
0.021059,0.001116,0.025549,0.005098,0.031771,0.077564,
0.010520,0.000520,0.036143,0.003636,0.040308,0.019740,
0.607891,0.061181,3.343777,0.421920,3.826890,0.855132,
0.597209,0.062173,3.346894,0.431804,3.840884,2.022980,
0.001584,0.000083,0.000436,0.000311,0.000832,0.002701,
0.004192,0.000181,0.014663,0.001490,0.016342,0.004106,
0.118251,0.009002,0.345261,0.049567,0.403840,0.873858,
0.225641,0.023064,0.589315,0.110940,0.723332,2.129409,
0.001080,0.000024,0.000814,0.000364,0.001205,0.001657,
0.008124,0.000278,0.033216,0.003970,0.037472,0.010211,
0.070015,0.003729,0.083117,0.016396,0.103252,0.399141,
0.024460,0.001871,0.061866,0.008778,0.072522,0.437824,
0.015901,0.000889,0.051313,0.006994,0.059204,0.201678,
0.037211,0.002115,0.109243,0.009898,0.121264,0.139942,
0.001110,0.000025,0.001882,0.000283,0.002195,0.001504,
0.020571,0.001178,0.025351,0.005073,0.031611,0.075669,
0.009616,0.000469,0.034986,0.003341,0.038807,0.019425,
0.601574,0.060847,3.350032,0.460223,3.871115,0.832321,
0.583416,0.061510,3.367883,0.433554,3.862957,2.228558,
0.001147,0.000082,0.000429,0.000316,0.000830,0.002422,
0.003013,0.000129,0.012383,0.001313,0.013831,0.003997,
0.115228,0.008841,0.338280,0.049379,0.396509,0.900963,
0.225847,0.022867,0.699526,0.110983,0.833388,2.125635,
0.000878,0.000024,0.000811,0.000310,0.001148,0.001605,
0.011144,0.000451,0.036131,0.004097,0.040687,0.010086,
0.062608,0.003757,0.082433,0.016466,0.102665,0.398767,
0.024429,0.001891,0.061224,0.008790,0.071914,0.440582,
