import_time,gray_time,blur_time,sobel_time,filters_time,export_time,
0.001173,0.010518,0.000468,0.000401,0.011419,0.012345,
0.002707,0.002830,0.008224,0.000828,0.011925,0.004496,
0.120023,0.010425,0.270756,0.039735,0.320983,0.770908,
0.243416,0.024913,0.483368,0.079149,0.587496,1.879923,
0.001060,0.009011,0.000629,0.000260,0.009941,0.001766,
0.007593,0.010735,0.041463,0.008857,0.061115,0.011577,
0.054727,0.008401,0.081508,0.021598,0.111575,0.385446,
0.023210,0.016209,0.072001,0.011945,0.100219,0.391318,
0.018537,0.005115,0.060731,0.008529,0.074434,0.182606,
0.024396,0.006258,0.106453,0.010571,0.123350,0.128152,
0.002225,0.011295,0.035509,0.000533,0.047464,0.003455,
0.047272,0.023556,0.040238,0.003157,0.067121,0.081991,
0.006861,0.001234,0.025333,0.010042,0.036660,0.022696,
0.523033,0.053642,2.628940,0.294350,2.977002,0.723855,
0.533001,0.052114,2.626255,0.294663,2.973105,1.703667,
0.001089,0.017825,0.000452,0.000286,0.018602,0.012018,
0.002445,0.007268,0.010655,0.001814,0.019795,0.003975,
0.125379,0.010329,0.277318,0.036882,0.324592,0.779546,
0.240696,0.024326,0.464899,0.088385,0.577678,1.864598,
0.000722,0.017707,0.000607,0.000191,0.018538,0.001669,
0.007569,0.014196,0.059109,0.008093,0.081461,0.011376,
0.055202,0.011484,0.072895,0.014336,0.098788,0.384442,
0.022700,0.002044,0.068328,0.010011,0.080441,0.383095,
0.018372,0.001068,0.053457,0.006047,0.060624,0.178754,
0.023346,0.006737,0.106218,0.012017,0.125039,0.122518,
0.000565,0.000222,0.000869,0.000248,0.001365,0.001349,
0.015777,0.002277,0.023496,0.028025,0.053855,0.117257,
0.006001,0.000617,0.026621,0.005937,0.033223,0.021616,
0.527526,0.059816,2.608203,0.296189,2.964278,0.709501,
0.531358,0.053004,2.608007,0.288954,2.950037,1.736199,
0.000932,0.023487,0.000519,0.000361,0.024407,0.002584,
0.002328,0.000328,0.015921,0.000940,0.017232,0.004035,
0.119414,0.012615,0.269138,0.035116,0.316933,0.773320,
0.239545,0.024571,0.473890,0.086974,0.585511,1.856273,
0.000734,0.009902,0.000689,0.000292,0.010924,0.001653,
0.007335,0.005421,0.030420,0.010120,0.046019,0.015066,
0.057484,0.005609,0.074884,0.016310,0.096874,0.382058,
0.022990,0.004248,0.066931,0.010875,0.082116,0.390230,
0.017428,0.009472,0.050536,0.008990,0.069058,0.180439,
0.023774,0.002511,0.101498,0.013174,0.117248,0.129528,
0.000603,0.009855,0.000958,0.000187,0.011034,0.001279,
0.016206,0.001255,0.025007,0.009570,0.035891,0.080856,
0.006054,0.003505,0.028348,0.005485,0.037391,0.025071,
0.526637,0.056609,2.619351,0.286552,2.962600,0.713887,
0.520706,0.057482,2.646481,0.308504,3.012522,1.701714,
0.000968,0.051703,0.000546,0.000304,0.052591,0.002620,
0.002377,0.010977,0.012397,0.000871,0.024296,0.004053,
