import_time,gray_time,blur_time,sobel_time,filters_time,export_time,
0.610595,0.061139,3.399979,0.425618,3.886749,0.851694,
0.599292,0.062077,3.553540,0.438877,4.054507,1.920099,
0.002041,0.000164,0.000786,0.000585,0.001540,0.002925,
0.003623,0.000214,0.013940,0.001351,0.015512,0.004395,
0.119109,0.008828,0.347533,0.045800,0.402172,0.898485,
0.236493,0.023135,0.604136,0.111728,0.739009,2.187861,
0.000927,0.000033,0.000840,0.000313,0.001190,0.001653,
0.009251,0.000379,0.034500,0.003457,0.038348,0.011209,
0.061044,0.003810,0.083372,0.016554,0.103746,0.415022,
0.026034,0.001865,0.060995,0.008573,0.071444,0.450787,
0.016967,0.000839,0.052438,0.006610,0.059896,0.210406,
0.031445,0.002065,0.111864,0.009482,0.123421,0.144573,
0.001387,0.000053,0.003037,0.000476,0.003575,0.002145,
0.022004,0.001106,0.025815,0.005201,0.032131,0.081724,
0.007798,0.000422,0.031694,0.003182,0.035306,0.023669,
0.605421,0.061288,3.399177,0.433385,3.893862,0.850895,
0.596647,0.061430,3.395567,0.434005,3.891016,1.977641,
0.001868,0.000146,0.000711,0.000518,0.001380,0.002989,
0.006437,0.000283,0.017329,0.001596,0.019217,0.004702,
0.112027,0.009131,0.348906,0.046727,0.404775,0.895012,
0.233847,0.023083,0.604487,0.111951,0.739532,2.200589,
0.001066,0.000034,0.000845,0.000308,0.001190,0.001631,
0.009331,0.000386,0.034344,0.003456,0.038195,0.011282,
0.066108,0.003793,0.083675,0.016347,0.103826,0.414447,
0.026242,0.001848,0.061073,0.008550,0.071483,0.452410,
0.017070,0.000847,0.052487,0.006651,0.059996,0.211154,
0.033935,0.002052,0.111839,0.009458,0.123362,0.144717,
0.001429,0.000047,0.002665,0.000424,0.003144,0.002041,
0.022110,0.001156,0.025837,0.005183,0.032187,0.081243,
0.008041,0.000507,0.034183,0.003674,0.038375,0.023517,
0.608410,0.061359,3.400173,0.418513,3.880057,0.851740,
0.599229,0.061235,3.709728,0.440806,4.211782,2.369594,
0.001405,0.000097,0.000459,0.000334,0.000893,0.002831,
0.004453,0.000192,0.013983,0.001372,0.015555,0.004379,
0.111653,0.008852,0.347587,0.045861,0.402312,0.899731,
0.235582,0.023076,0.602635,0.111679,0.737402,2.219682,
0.001460,0.000057,0.001390,0.000531,0.001983,0.002039,
0.009267,0.000468,0.035227,0.003925,0.039630,0.011373,
0.072501,0.003770,0.083322,0.016371,0.103477,0.413334,
0.026051,0.001926,0.060731,0.008549,0.071218,0.446262,
0.017612,0.000851,0.052338,0.006665,0.059864,0.210584,
0.034925,0.002049,0.111897,0.009477,0.123433,0.144307,
0.001074,0.000041,0.002264,0.000359,0.002670,0.001816,
0.023569,0.001088,0.025877,0.005262,0.032237,0.081419,
0.010576,0.000770,0.037277,0.003941,0.041999,0.023505,
0.607321,0.060715,3.385773,0.441613,3.888115,0.852999,
0.597961,0.062138,3.383928,0.438963,3.885041,2.366923,
0.002509,0.000207,0.000735,0.000312,0.001259,0.002718,
0.003681,0.000184,0.013268,0.001326,0.014785,0.004300,
0.113404,0.008895,0.348448,0.045715,0.403070,0.896669,
0.234531,0.023113,0.602961,0.111939,0.738026,2.186024,
0.001923,0.000069,0.001773,0.000635,0.002485,0.001962,
0.012487,0.000573,0.036087,0.004027,0.040697,0.011319,
0.062757,0.003720,0.083621,0.016398,0.103751,0.414349,
0.025369,0.001923,0.067547,0.008746,0.078226,0.449957,
