import_time,gray_time,blur_time,sobel_time,filters_time,export_time,
0.212073,0.022192,0.486014,0.077165,0.585427,2.169049,
0.000926,0.001042,0.003290,0.000240,0.004612,0.001758,
0.006766,0.000460,0.035953,0.011418,0.047884,0.011369,
0.058999,0.008627,0.097419,0.013422,0.119520,0.401297,
0.023839,0.004517,0.060938,0.015031,0.080531,0.431292,
0.016623,0.001963,0.054528,0.009036,0.065584,0.204875,
0.027063,0.002926,0.110899,0.009489,0.123364,0.136268,
0.000600,0.000722,0.000975,0.000213,0.001946,0.001227,
0.017352,0.004620,0.034332,0.006649,0.045652,0.072163,
0.005225,0.000312,0.033014,0.010975,0.044351,0.022235,
0.373746,0.056616,3.095714,0.434592,3.586987,0.828836,
0.367623,0.056129,2.994697,0.437157,3.488052,2.253655,
0.001094,0.005873,0.003962,0.001802,0.011736,0.004234,
0.002727,0.000115,0.012885,0.001398,0.014804,0.004252,
0.103934,0.008190,0.295382,0.033743,0.337386,0.856664,
0.199622,0.021363,0.533272,0.076166,0.630859,2.079697,
0.000841,0.000665,0.005077,0.000228,0.006001,0.001626,
0.008557,0.000442,0.031677,0.004597,0.036769,0.014129,
0.059657,0.005464,0.079695,0.013278,0.098477,0.395743,
0.025560,0.009858,0.068213,0.008741,0.086870,0.420093,
0.017276,0.000959,0.057987,0.010169,0.069171,0.200239,
0.023652,0.003698,0.142286,0.042973,0.189103,0.135675,
0.000584,0.000040,0.001048,0.000215,0.001330,0.001269,
0.017421,0.002989,0.025134,0.008976,0.037289,0.076390,
0.004612,0.000365,0.029112,0.004341,0.033866,0.023966,
0.370414,0.055350,2.963584,0.446127,3.465127,0.886680,
0.377385,0.055722,3.049901,0.436541,3.542271,2.297668,
0.002380,0.001868,0.007691,0.002593,0.016313,0.002685,
0.002780,0.001652,0.013401,0.000809,0.015909,0.004470,
0.108105,0.064643,0.612838,0.183880,0.861583,0.873205,
0.207032,0.027784,0.579435,0.096952,0.704236,2.122054,
0.000852,0.000107,0.000654,0.000216,0.001006,0.001710,
0.006705,0.001417,0.037234,0.005120,0.043827,0.012524,
0.060522,0.015450,0.099337,0.038436,0.153280,0.515534,
0.023784,0.002561,0.068822,0.008740,0.080305,0.436677,
0.016812,0.000942,0.060744,0.009504,0.071245,0.205487,
0.024796,0.003848,0.134162,0.039970,0.178039,0.130419,
0.000725,0.000042,0.001048,0.000230,0.001344,0.001958,
0.017734,0.001864,0.029526,0.004918,0.036348,0.071645,
0.005431,0.000373,0.029203,0.004424,0.034060,0.031875,
0.374527,0.055442,3.037136,0.435392,3.528035,0.811592,
0.375109,0.055485,2.971199,0.435596,3.462350,2.237295,
0.001216,0.004730,0.015256,0.003644,0.023758,0.002815,
0.002821,0.000151,0.012126,0.000812,0.013136,0.004094,
0.104284,0.008283,0.300332,0.033613,0.342286,0.870695,
0.199988,0.022041,0.567507,0.079648,0.669249,2.078698,
0.001043,0.000228,0.003469,0.000244,0.003981,0.001786,
0.006993,0.000918,0.031169,0.005454,0.037635,0.011108,
0.062029,0.006173,0.078408,0.013155,0.097788,0.388416,
0.023569,0.002352,0.064285,0.008224,0.074911,0.422844,
0.016999,0.002608,0.064765,0.008171,0.075607,0.202812,
0.023696,0.002191,0.110299,0.009040,0.121574,0.133959,
0.000582,0.000034,0.001045,0.000233,0.001338,0.001213,
0.017531,0.006479,0.040643,0.020703,0.067885,0.076574,
0.005350,0.001193,0.029772,0.005353,0.036373,0.022764,
0.365077,0.055351,2.958110,0.435371,3.448898,0.819465,
0.393159,0.055409,2.980838,0.435895,3.472206,2.189555,
0.001078,0.004550,0.006306,0.006935,0.017816,0.002933,
0.002131,0.000145,0.008726,0.002840,0.011762,0.004312,
0.103763,0.010072,0.302047,0.033096,0.345287,0.866344,
0.201783,0.021889,0.495089,0.076757,0.593788,2.069207,
