import_time,gray_time,blur_time,sobel_time,filters_time,export_time,
0.023993,0.005942,0.103601,0.008605,0.118204,0.198392,
0.000594,0.000035,0.001687,0.000162,0.001908,0.001431,
0.017317,0.001957,0.034413,0.010450,0.046887,0.111021,
0.006025,0.001534,0.033697,0.005742,0.041042,0.029859,
0.364774,0.055457,3.024729,0.435334,3.515584,0.788934,
0.363803,0.055381,3.036097,0.435795,3.527343,2.645028,
0.001225,0.006673,0.003559,0.010114,0.020382,0.003657,
0.002165,0.000148,0.008966,0.002511,0.011668,0.009697,
0.104231,0.008208,0.305417,0.033579,0.347438,1.321087,
0.201812,0.021854,0.450498,0.072026,0.544423,3.376969,
0.000843,0.000128,0.000672,0.000220,0.001046,0.001698,
0.006195,0.000720,0.032800,0.007651,0.041226,0.011701,
0.057353,0.005412,0.073741,0.014477,0.093691,0.533284,
0.023582,0.003027,0.065059,0.008806,0.076944,0.615791,
0.016482,0.002810,0.049958,0.008925,0.061753,0.285404,
0.024212,0.005217,0.101239,0.016897,0.123413,0.200007,
0.000599,0.000342,0.003543,0.000168,0.004332,0.001311,
0.017652,0.002676,0.024254,0.004823,0.031800,0.104797,
0.004670,0.000369,0.033083,0.004436,0.037938,0.030732,
0.370038,0.055798,3.021175,0.435374,3.512413,0.788563,
0.367280,0.055383,3.037595,0.435246,3.528288,2.389115,
0.001088,0.003546,0.005282,0.015626,0.024579,0.004514,
0.005416,0.000246,0.011552,0.006913,0.018995,0.004548,
0.103926,0.009777,0.306268,0.034457,0.350573,1.316781,
0.199709,0.021645,0.462123,0.082291,0.566191,3.361223,
0.000852,0.000132,0.000669,0.000219,0.001042,0.001680,
0.007088,0.000459,0.034776,0.006437,0.041727,0.012889,
0.059505,0.007453,0.079376,0.019002,0.105880,0.538990,
0.023379,0.001970,0.060557,0.010666,0.073244,0.617972,
0.016651,0.001118,0.047346,0.009280,0.057794,0.281643,
0.023534,0.002319,0.107278,0.009918,0.119710,0.194537,
0.000591,0.000036,0.001076,0.000238,0.001375,0.001246,
0.017275,0.001456,0.024449,0.004866,0.030817,0.102804,
0.005278,0.000380,0.030756,0.004810,0.036002,0.029815,
0.365084,0.055331,3.037125,0.435829,3.528347,0.776410,
0.370279,0.055382,3.056733,0.437566,3.549747,2.694421,
0.001820,0.005527,0.005506,0.010255,0.022446,0.003013,
0.002892,0.001057,0.011516,0.001415,0.014410,0.005479,
0.102517,0.009781,0.326705,0.043526,0.380074,1.345228,
0.199389,0.022163,0.466172,0.069806,0.558193,3.355683,
0.000834,0.000090,0.003081,0.001731,0.005473,0.001760,
0.006760,0.001266,0.032382,0.006017,0.040302,0.011974,
0.058383,0.005260,0.081252,0.015951,0.102521,0.540212,
0.023729,0.003831,0.072268,0.007724,0.083868,0.619294,
0.017931,0.000970,0.047780,0.008328,0.057132,0.285965,
0.025006,0.002156,0.099391,0.009104,0.110704,0.196158,
0.000744,0.000040,0.001070,0.000218,0.001361,0.001240,
0.017972,0.003945,0.028451,0.005362,0.037806,0.103102,
0.004789,0.000372,0.030570,0.005068,0.036063,0.030401,
0.366788,0.055663,3.034255,0.435757,3.525738,0.780093,
0.366743,0.055358,3.031500,0.434011,3.521067,2.676938,
0.001239,0.003507,0.007365,0.002062,0.013043,0.005393,
0.002405,0.000154,0.013381,0.000806,0.014382,0.004368,
0.103158,0.008216,0.303184,0.033341,0.344814,1.315354,
0.204227,0.021850,0.498276,0.073636,0.593817,3.346794,
0.000966,0.000125,0.000667,0.000219,0.001037,0.001692,
0.006393,0.000670,0.032389,0.009615,0.042722,0.012078,
0.060069,0.004778,0.101078,0.033349,0.141869,0.538905,
0.026272,0.007312,0.065710,0.009133,0.082214,0.625565,
0.019468,0.001014,0.055100,0.008736,0.064912,0.283846,
0.028964,0.010298,0.104327,0.008537,0.123219,0.208664,
0.000592,0.000039,0.001073,0.000221,0.001366,0.002061,
0.017448,0.002191,0.028210,0.004690,0.035133,0.101372,
0.010808,0.000731,0.033399,0.004483,0.038671,0.030987,
0.371978,0.055390,3.028676,0.438141,3.522271,0.783738,
0.366080,0.055504,3.029588,0.435411,3.520565,2.364381,
0.001104,0.001216,0.011128,0.005940,0.018310,0.003101,
0.002787,0.000164,0.016190,0.001344,0.017751,0.006279,
0.106304,0.008336,0.302609,0.034241,0.345254,1.321325,
0.201277,0.022027,0.457049,0.069979,0.549112,3.373438,
0.000854,0.000041,0.000667,0.000203,0.001381,0.001795,
0.006308,0.000793,0.041611,0.004682,0.047142,0.016063,
0.062030,0.006555,0.070909,0.021854,0.099454,0.539935,
0.025177,0.004548,0.058291,0.008199,0.071476,0.618356,
0.016212,0.000977,0.046707,0.008824,0.056564,0.284481,
0.023925,0.010625,0.101573,0.009755,0.122006,0.195403,
0.000596,0.000040,0.001078,0.000212,0.001362,0.001337,
0.017624,0.002316,0.025622,0.004717,0.032704,0.102880,
0.005584,0.000369,0.030564,0.004520,0.035898,0.029541,
0.365323,0.055291,3.039062,0.435016,3.529438,0.778074,
0.364146,0.055437,3.043098,0.435162,3.533760,2.240767,
0.001080,0.009634,0.011109,0.011508,0.032566,0.004408,
0.002840,0.000167,0.012232,0.000809,0.013248,0.004575,
0.102274,0.009447,0.303759,0.033155,0.346427,1.349050,
0.196326,0.022549,0.474893,0.072739,0.570527,3.363076,
0.000836,0.000129,0.000657,0.000221,0.001032,0.001840,
0.006836,0.000428,0.031581,0.005111,0.037172,0.011898,
0.060916,0.005156,0.074336,0.013006,0.092542,0.539369,
0.023940,0.002158,0.062063,0.018579,0.082848,0.618671,
0.017314,0.000973,0.048644,0.008731,0.058399,0.285807,
0.025812,0.002072,0.100911,0.008561,0.111598,0.195881,
0.000586,0.000034,0.001078,0.000229,0.001367,0.001219,
0.017377,0.009797,0.024909,0.006038,0.040800,0.102866,
0.005349,0.000539,0.029518,0.006305,0.036430,0.029139,
0.363012,0.055484,3.036507,0.435464,3.527520,0.790619,
0.370983,0.055610,3.050942,0.433684,3.540299,2.243923,
0.001085,0.003736,0.015260,0.010776,0.029922,0.003097,
0.002153,0.000152,0.013119,0.000799,0.014111,0.004447,
0.103671,0.009886,0.304382,0.033763,0.348096,1.312787,
0.196955,0.021623,0.476204,0.073212,0.571093,3.359287,
0.001515,0.000090,0.000704,0.000206,0.001026,0.001734,
0.007540,0.000402,0.044547,0.007926,0.053292,0.012622,
0.063274,0.005838,0.073821,0.012809,0.092544,0.537372,
0.026150,0.004449,0.057729,0.013089,0.076150,0.615943,
0.016376,0.003327,0.054787,0.009653,0.067827,0.285000,
0.024951,0.002212,0.103814,0.008742,0.114822,0.197151,
0.000717,0.000047,0.001069,0.000230,0.001378,0.001239,
0.017769,0.001226,0.024075,0.004981,0.030329,0.103311,
0.005402,0.000367,0.029271,0.004343,0.034038,0.029310,
0.367471,0.055385,3.043689,0.435228,3.534365,0.784607,
0.368362,0.055552,3.023185,0.435398,3.514210,2.454684,
0.001233,0.006585,0.032448,0.029269,0.072729,0.010693,
0.002945,0.000651,0.010521,0.003887,0.016408,0.013209,
0.104533,0.009732,0.303192,0.033230,0.346225,1.317495,
0.199553,0.022419,0.494998,0.070921,0.588390,3.375666,
0.000978,0.000133,0.000672,0.000218,0.001055,0.001680,
0.006935,0.001672,0.033626,0.005456,0.040813,0.011619,
0.058103,0.003936,0.076650,0.014192,0.094827,0.536153,
0.023922,0.004587,0.060092,0.007716,0.072447,0.615567,
0.016546,0.000957,0.046771,0.009827,0.057609,0.283231,
0.024254,0.013436,0.097810,0.011496,0.122800,0.195240,
0.000605,0.000122,0.004002,0.002041,0.006211,0.001600,
0.017584,0.004939,0.042180,0.007466,0.054643,0.105129,
0.004731,0.000917,0.029046,0.005989,0.036015,0.029057,
0.367401,0.055518,3.028656,0.434629,3.518865,0.780946,
0.370763,0.055350,3.033482,0.434517,3.523412,2.663017,
0.001092,0.003339,0.011988,0.013288,0.028654,0.004750,
0.002739,0.000149,0.012889,0.000811,0.013895,0.004498,
0.104220,0.009761,0.303591,0.033682,0.347103,1.315109,
0.198908,0.021850,0.517914,0.071371,0.611322,3.362451,
0.000836,0.000131,0.000670,0.000220,0.001056,0.001885,
0.006221,0.000445,0.032986,0.004837,0.038326,0.012064,
0.060837,0.008194,0.069247,0.012444,0.089930,0.534703,
0.024509,0.004096,0.060253,0.007785,0.072189,0.614121,
0.016365,0.001039,0.048706,0.008698,0.058500,0.280765,
0.024312,0.005035,0.102163,0.009020,0.116272,0.196055,
0.000690,0.000643,0.004042,0.000223,0.004945,0.001352,
0.017487,0.001153,0.025185,0.005990,0.032373,0.103473,
0.005282,0.000340,0.029806,0.004887,0.035467,0.029181,
0.370267,0.055317,3.040459,0.435030,3.530872,0.781900,
0.363129,0.055373,3.050291,0.435024,3.540756,2.656105,
0.001190,0.002948,0.011351,0.005164,0.019571,0.006148,
0.002755,0.000171,0.017376,0.002726,0.020325,0.010528,
0.105526,0.010006,0.303278,0.032931,0.346284,1.322908,
0.205243,0.022154,0.484990,0.069672,0.577025,3.352147,
0.000834,0.000126,0.000667,0.000217,0.001035,0.001828,
0.006851,0.000979,0.044844,0.013221,0.059102,0.013647,
0.058583,0.009542,0.074831,0.015026,0.100119,0.540266,
0.023701,0.004305,0.060134,0.009773,0.074266,0.622917,
0.016456,0.000961,0.047865,0.008608,0.057487,0.282000,
0.025555,0.003259,0.096379,0.009318,0.109001,0.192662,
0.000589,0.000040,0.001068,0.000226,0.001367,0.001400,
0.017876,0.004950,0.027315,0.004825,0.037131,0.105038,
0.005263,0.000370,0.031066,0.004878,0.036365,0.029876,
0.367397,0.055350,3.044118,0.435082,3.534618,0.805229,
0.363934,0.055310,3.035400,0.434103,3.524878,2.248796,
0.001095,0.008338,0.012351,0.004745,0.025540,0.012594,
0.004673,0.000533,0.009479,0.000814,0.010876,0.006995,
0.103647,0.009860,0.302602,0.033154,0.345690,1.316688,
0.197630,0.023101,0.450026,0.074799,0.548009,3.355038,
0.000884,0.000123,0.000681,0.000217,0.001053,0.001855,
0.006931,0.000453,0.034944,0.006223,0.041676,0.011621,
0.057680,0.005343,0.076346,0.013069,0.094806,0.535588,
0.025207,0.004764,0.061011,0.009205,0.075039,0.632598,
